_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode
{'$oid': '5f4a7a5ebe37ce2d95e65ca4'},511111016298,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598716510157,,TEST BRANDCODE @1598716510157
{'$oid': '57c08268e4b0718ff5fcb035'},511111602484,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Skol,,
{'$oid': '5a5d2856e4b0db471c2d0430'},511111300144,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Two Hats,,TWO HATS
{'$oid': '591b7682e4b0cddf4ebb6a6a'},511111000952,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Starbucks Ready-To-Drink Beverages,False,STARBUCKS Bottled Drinks
{'$oid': '585a965be4b03e62d1ce0e7c'},511111601722,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Fritos,True,FRITOS
{'$oid': '585a96c2e4b03e62d1ce0e87'},511111701620,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Pasta Roni,,PASTA RONI
{'$oid': '55b6309ce4b0d8e685c1421b'},511111702665,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",7 up,True,BRAND CODE
{'$oid': '5d641257a3a018514994f425'},511111604969,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Allrecipes Magazine,,ALLRECIPES
{'$oid': '5a7e0c1ae4b0782f27c68d4e'},511111504061,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",1_KRAFT Hockeyville,,
{'$oid': '5fc54c17be37ce1911dbb3b8'},511111117919,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c17be37ce1911dbb3b7'}}",test brand @1606765591455,False,
{'$oid': '5ab130e2e4b0915382df7619'},511111504290,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8V Fusion,False,V8 V FUSION 
{'$oid': '5f504ac2be37ce0b793c9413'},511111916444,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f504ac2be37ce0b793c9411'}}",test brand @1599097538537,,TEST BRANDCODE @1599097538537
{'$oid': '5d66dbf36d5f3b6188d4f04d'},511111705390,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",H2OH! Sparkling Water,,H20H
{'$oid': '5332f7f0e4b03c9a25efd160'},511111603368,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Miller Genuine Draft,False,MILLER GENUINE DRAFT
{'$oid': '5f9770bfbe37ce03d08a2d87'},511111817093,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770bfbe37ce03d08a2d83'}}",test brand @1603760319814,,TEST BRANDCODE @1603760319814
{'$oid': '5332f9f1e4b03c9a25efd1c4'},511111703266,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Special K,,
{'$oid': '5332f7a8e4b03c9a25efd136'},511111203551,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Busch Light,,
{'$oid': '5d5abca1a3a018514994f421'},511111504900,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Amazing Grains,,AMAZING GRAINS
{'$oid': '5f19e054be37ce33f74a1670'},511111915126,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",test brand @1595531348374,,TEST BRANDCODE @1595531348374
{'$oid': '5dc07de6a60b873d6b0666d0'},511111406297,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Chocolate Cheerios™,,CHOCOLATE CHEERIOS
{'$oid': '5d66dfec6d5f3b6188d4f053'},511111105480,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",O.N.E. Coconut Water,,ONE
{'$oid': '5a5d209ae4b0db471c2d0429'},511111600282,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Keystone Ice,,KEYSTONE ICE
{'$oid': '5a5d1d05e4b06ba572cf249b'},511111800361,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",DIGIORNO CHEESE,False,DIGIORNO CHEESE
{'$oid': '5d601d74a3a018514994f422'},511111004912,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Caleb's Kola,,CALEBS KOLA
{'$oid': '60074277be37ce360be63a01'},511111619826,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",test brand @1611088503776,False,TEST BRANDCODE @1611088503776
{'$oid': '58861c7e4e8d0d20bc42c4ea'},511111401360,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Pilsner Urquell,False,PILSNER URQUELL
{'$oid': '5f3e9172be37ce5a0e01b956'},511111915560,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9172be37ce5a0e01b952'}}",test brand @1597935986474,,TEST BRANDCODE @1597935986474
{'$oid': '540f241c68abd3c7065097d5'},511111602767,,,"{'$ref': 'Cpgs', '$id': {'$oid': '540f215de4b09fb9af4b49f1'}}",Prairie Farms,,
{'$oid': '5ab13217e4b0915382df761b'},511111804321,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Milano,False, MILANO
{'$oid': '5fd3acb9be37ce0d9386bb4c'},511111618225,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb9be37ce0d9386bb4b'}}",test brand @1607707833391,False,
{'$oid': '53501e6cb9237fd7718f9e25'},511111402800,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",Palermo,,
{'$oid': '5f208db0be37ce7958c59527'},511111815228,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f208db0be37ce7958c59526'}}",test brand @1595968944654,,
{'$oid': '5dc07e2aa60b873d6b0666d1'},511111006305,,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}","General Mills ""Big G"" Cereal",,GENERAL MILLS CEREAL
{'$oid': '5f493e73be37ce64d0ae36c7'},511111516125,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598635635448,,TEST BRANDCODE @1598635635448
{'$oid': '592486bde410d61fcea3d125'},511111500896,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",CLEAR,False,CLEAR
{'$oid': '5a5d10b5e4b06ba572cf2497'},511111700463,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Arnold Palmer Spiked,False,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL
{'$oid': '5fb81985be37ce522e165cdb'},511111817703,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Lime,False,ABSOLUT® LIME
{'$oid': '5fb81718be37ce522e165cd6'},511111817659,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Juice Strawberry,False,ABSOLUT® JUICE STRAWBERRY
{'$oid': '5fb817e8be37ce522e165cd8'},511111517672,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Original,False,ABSOLUT® ORIGINAL
{'$oid': '5fb818abbe37ce522e165cd9'},511111717683,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Mandrin,False,ABSOLUT® MANDRIN
{'$oid': '5fb7f9c2be37ce522e165cc8'},511111517511,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Elyx,False,ABSOLUT ELYX
{'$oid': '5fb81796be37ce522e165cd7'},511111017660,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Absolut® Juice Apple,False,ABSOLUT® JUICE APPLE
{'$oid': '5fb7f8febe37ce522e165cc7'},511111017509,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Aberlour®,False,ABERLOUR
{'$oid': '5fb80a6bbe37ce522e165cd0'},511111317593,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Jameson® Cold Brew ,False,JAMESON COLD BREW 
{'$oid': '5fb6d68abe37ce522e165cbf'},511111817420,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Jefferson’s Reserve®,False,JEFFERSON’S RESERVE
{'$oid': '5fb6d5e4be37ce522e165cbe'},511111617419,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Campo Viejo®,False,CAMPO VIEJO
{'$oid': '5fb7e90fbe37ce522e165cc5'},511111917489,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Kahlua®,False,KAHLUA
{'$oid': '5fb7e52abe37ce522e165cc2'},511111017455,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Mumm Napa®,False,MUMM NAPA 
{'$oid': '5fb7e7aebe37ce522e165cc4'},511111717478,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Malfy®,False,MALFY
{'$oid': '5fb80e12be37ce522e165cd4'},511111117636,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Malibu® Lime,False,MALIBU® LIME
{'$oid': '5fb80e70be37ce522e165cd5'},511111317647,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Malibu® Strawberry,False,MALIBU® STRAWBERRY
{'$oid': '5fb7fae8be37ce522e165cca'},511111217534,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Redbreast 12YO ,False,REDBREAST 12YO 
{'$oid': '5f38578fbe37ce5178517ad5'},511111115434,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",test brand @1597527951412,,TEST BRANDCODE @1597527951412
{'$oid': '5f441281be37ce5dbe9b7c84'},511111215820,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f441281be37ce5dbe9b7c83'}}",test brand @1598296705593,,
{'$oid': '5a5d25b6e4b0db471c2d042c'},511111800200,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Sol,False,SOL
{'$oid': '5332f807e4b03c9a25efd16f'},511111903291,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",Activia,,
{'$oid': '585a9618e4b03e62d1ce0e75'},511111201793,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Baked!,True,
{'$oid': '5f513ea1be37ce21f1287c06'},511111816546,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1599159969725,,TEST BRANDCODE @1599159969725
{'$oid': '5f4cffbba475f1050a66b574'},511111216421,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cffbaa475f1050a66b573'}}",test brand @1598881723241,,
{'$oid': '57ebc2f0e4b0ac389136a34c'},511111701903,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Wyler's,False,WYLER'S
{'$oid': '5f7ba932be37ce2f290fb254'},511111616979,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",test brand @1601939762943,,TEST BRANDCODE @1601939762943
{'$oid': '5db9e6551dda2c3e1416aea0'},511111006183,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Fat Rabbit,,FAT RABBIT
{'$oid': '5daf60021dda2c3e1416ae9a'},511111406068,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Total™,,TOTAL
{'$oid': '5f493e72be37ce64d0ae36c1'},511111516071,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c0'}}",test brand @1598635634169,,
{'$oid': '5f493dabbe37ce64d0ae36bb'},511111616023,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",test brand @1598635435829,,TEST BRANDCODE @1598635435829
{'$oid': '55a58727e4b0d0a65b3693cd'},511111402688,,,"{'$ref': 'Cpgs', '$id': {'$oid': '55a58719e4b0d0a65b3693cc'}}",Nature's Bakery,,
{'$oid': '5fd3ae1fbe37ce0d9386bb55'},511111118237,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",test brand @1607708191092,False,TEST BRANDCODE @1607708191093
{'$oid': '5332fa75e4b03c9a25efd220'},511111503026,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Coca-Cola Zero,,
{'$oid': '5fb80dd6be37ce522e165cd3'},511111617624,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Malibu® Pineapple,False,MALIBU® PINEAPPLE
{'$oid': '5c49d24df0276e771967371a'},511111104742,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '59b96571e4b0bf7c7980588b'}}",PURE BLISS,,PURE BLISS
{'$oid': '5a8c36a1e4b0ccf165fac9e8'},511111604198,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Royal Dansk,False,ROYAL DANSK
{'$oid': '5f4a64e7be37ce17d23b317c'},511111416227,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",test brand @1598711015578,,TEST BRANDCODE @1598711015578
{'$oid': '57ebc13de4b0ac389136a33e'},511111402039,Dairy,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Kraft Shredded Cheese,,
{'$oid': '57d9612be4b0ac389136a2ba'},511111402312,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Devour,False,DEVOUR
{'$oid': '5a8c2f7ce4b0ccf165fac9e3'},511111704096,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's,False,CAMPBELLS
{'$oid': '5f16f536be37ce2b30061e26'},511111915072,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",test brand @1595340086011,,TEST BRANDCODE @1595340086011
{'$oid': '5a4d254ce4b0bcb2c74ea780'},511111200475,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",STUBBORN SODA,False,STUBBORN SODA
{'$oid': '5fb6d83cbe37ce522e165cc1'},511111517443,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",Avion® Silver,False,AVION
{'$oid': '5ff74126be37ce1e961f3271'},511111318682,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",test brand @1610039590413,False,TEST BRANDCODE @1610039590413
{'$oid': '5ff74126be37ce1e961f326f'},511111618669,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",test brand @1610039590349,False,TEST BRANDCODE @1610039590349
{'$oid': '5ff74126be37ce1e961f3272'},511111818694,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",test brand @1610039590443,False,TEST BRANDCODE @1610039590443
{'$oid': '5ff744ffbe37ce1e961f3275'},511111918714,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff744ffbe37ce1e961f3274'}}",test brand @1610040575410,False,
{'$oid': '5ff74126be37ce1e961f3270'},511111118671,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",test brand @1610039590383,False,TEST BRANDCODE @1610039590383
{'$oid': '5ff74126be37ce1e961f3273'},511111418702,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610039590990,False,TEST BRANDCODE @1610039590990
{'$oid': '5ffe3686be37ce5e01754c5e'},511111719441,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",test brand @1610495622485,False,TEST BRANDCODE @1610495622485
{'$oid': '5ffe3a86be37ce7aab2d4fd5'},511111619499,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",test brand @1610496646103,False,TEST BRANDCODE @1610496646104
{'$oid': '5ffe3686be37ce5e01754c5f'},511111219453,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",test brand @1610495622510,False,TEST BRANDCODE @1610495622510
{'$oid': '5ffe3687be37ce5e01754c62'},511111119487,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610495623019,False,TEST BRANDCODE @1610495623019
{'$oid': '5ffe3686be37ce5e01754c60'},511111419464,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",test brand @1610495622536,False,TEST BRANDCODE @1610495622536
{'$oid': '5ffe3686be37ce5e01754c61'},511111919476,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",test brand @1610495622560,False,TEST BRANDCODE @1610495622560
{'$oid': '5e5ff158ee7f2d0b35b2a18d'},511111214038,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",ONE A DAY®,False,ONE A DAY
{'$oid': '5332fa77e4b03c9a25efd225'},511111803003,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Cherry Coke,,
{'$oid': '5d659490a3a018514994f433'},511111705239,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Happy Paws,,511111705239
{'$oid': '5e710da7ee7f2d0b35b2a191'},511111614074,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",COUNTRY CROCK ORIGINAL,,COUNTRY CROCK ORIGINAL
{'$oid': '592486bee410d61fcea3d12c'},511111900825,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",Mayo by HELLMANN'S/BEST FOODS,False,HELLMANN'S/BEST FOODS
{'$oid': '5f38578fbe37ce5178517ad4'},511111615422,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",test brand @1597527951382,,TEST BRANDCODE @1597527951382
{'$oid': '5f772952be37ce6b592e90d4'},511111516798,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",test brand @1601644882040,,TEST BRANDCODE @1601644882040
{'$oid': '5f385790be37ce5178517ad8'},511111015468,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1597527952048,,TEST BRANDCODE @1597527952048
{'$oid': '5f4a650bbe37ce17d23b317f'},511111116240,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a650bbe37ce17d23b317e'}}",test brand @1598711051957,,
{'$oid': '5f43faadbe37ce3ef3fd371b'},511111715764,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faadbe37ce3ef3fd371a'}}",test brand @1598290605359,,
{'$oid': '5f208dafbe37ce7958c59525'},511111615217,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1595968943787,,TEST BRANDCODE @1595968943787
{'$oid': '592486bfe410d61fcea3d13c'},511111200680,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",TALENTI,False,TALENTI
{'$oid': '5f493e72be37ce64d0ae36c3'},511111716082,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",test brand @1598635634767,,TEST BRANDCODE @1598635634767
{'$oid': '5da6097ea60b87376833e358'},511111305842,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,,511111305842
{'$oid': '58b59950e4b0857c2ddb7254'},511111601005,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Red Dog,,RED DOG
{'$oid': '58861c7e4e8d0d20bc42c4ee'},511111201359,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Smith & Forge Hard Cider,False,SMITH & FORGE
{'$oid': '5a5e34fee4b0db471c2d0436'},511111200031,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",LIPTON Iced Tea Beverages,False,LIPTON Iced Tea Beverages
{'$oid': '585a96f5e4b03e62d1ce0e8d'},511111201564,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Ruffles,,RUFFLES
{'$oid': '5ab13165e4b0be0a89bb0b03'},511111604310,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8 Plus Energy,False,V8 PLUS ENERGY 
{'$oid': '5afda618e4b0c11cfecd49fa'},511111804550,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",POP SECRET,False,POP SECRET
{'$oid': '5f7ba933be37ce2f290fb256'},511111316992,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1601939763539,,TEST BRANDCODE @1601939763539
{'$oid': '5332f800e4b03c9a25efd16c'},511111203322,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",Fruit on the Bottom,,
{'$oid': '5887a0fde4b02187f85cdad1'},511111801191,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Capri Sun,False,CAPRI SUN
{'$oid': '5a5d1acce4b0db471c2d0421'},511111100416,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",NUT HARVEST,,NUT HARVEST
{'$oid': '5f4cff1ba475f1050a66b569'},511111916390,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cff1aa475f1050a66b566'}}",test brand @1598881563437,,TEST BRANDCODE @1598881563437
{'$oid': '57c0810fe4b0718ff5fcb02d'},511111902539,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Famous Amos,,
{'$oid': '5f628215be37ce78e6e2efac'},511111216650,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",test brand @1600291349208,,TEST BRANDCODE @1600291349208
{'$oid': '53501d2ab9237fd7718f9e19'},511111102823,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e18'}}",Emils,,
{'$oid': '5b184cdbe4b0d159a5b66e2b'},511111204596,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Henry Weinhard's,,HENRY WEINHARDS
{'$oid': '5f504ac3be37ce0b793c9416'},511111116479,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1599097539366,,TEST BRANDCODE @1599097539367
{'$oid': '5d6415b3a3a018514994f428'},511111905035,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",People Special Edition Magazine,,511111905035
{'$oid': '5dc07880a60b873d6b0666cf'},511111706274,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Fruity Cheerios™,,FRUITY CHEERIOS
{'$oid': '5da608821dda2c3e1416ae8c'},511111905752,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Flintstones™ MULTIVITAMIN GUMMY,,FLINTSTONES MULTIVITAMIN GUMMY
{'$oid': '57e58166e4b0ac389136a30b'},511111102267,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Foster's,False,FOSTER'S
{'$oid': '5d5411eda3a018514994f420'},511111904892,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",F. Whitlock & Sons BBQ Sauce,,F WHITLOCK AND SONS
{'$oid': '5ff75cdfbe37ce1e961f328f'},511111318804,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328c'}}",test brand @1610046687007,False,TEST BRANDCODE @1610046687007
